data_extracao;dep_administrativa;tipo;codigo;inep;nome;abr_nome;logradouro;numero;bairro;cep;latitude;longitude;telefone;email;url_website;blog;twitter;facebook;reg_conselho_tutelar;desc_reg_conselho_tutelar;reg_orcamento_part;desc_reg_orcamento_part;situacao_funcionamento;convenio_municipal;convenio_estadual;convenio_federal;convenio_fasc;escola_especial;cat_part_privada;cat_part_comunitaria;cat_part_confessional;cat_part_filantropica;mant_empresa_privada;mant_sindicato;mant_sistema_s;mant_ong;mant_apae;;
2022-01-01 04:20:54.753;PRIVADO;NI;5083;43188206;5083 EEI CASA DE NAZARE CENTRO DE APOIO AO MENOR        ;5083 CASA DE NAZARE           ;R CEL TIMOTEO                                     ;350;CAMAQUÃƒ             ;91910680;-3.000.949.777;-512.376.089;32429196;mariainesflores013@gmail.com                      ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;11;CRISTAL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5084;43190081;5084 EEI CANTINHO DA CRIANÃ‡A                            ;5084 CANTINHO DA CRIANCA      ;RUA ADÃƒO ARAUJO                                   ;81;CORONEL APARÃCIO BOR;91710560;-300.755.231;-51.182.646;33395480;cantinho.crianca@gmail.com                        ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5085;43190634;5085 EEI BATILANOS                                      ;5085 BATILANOS                ;ESTR BATILLANAS                                   ;1005;CASCATA             ;91712310;-300.869.465;-511.811.157;33184427;crechebatilanos@hotmail.com                       ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5086;43185118;5086 EEI ARAPEÃ                                         ;5086 ARAPEÃ                   ;R ARAPEI                                          ;103;CRISTAL             ;90830470;-300.863.338;-512.294.967;32410360;crechearapei@yahoo.com.br                         ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5087;43188540;5087 IEI NUCLEO SAO FRANCISCO                           ;5087 NUCLEO SAO FRANCISCO     ;BC UM RUA CEL TIMOTEO                             ;465;CAVALHADA           ;91910000;-30.094.817;-512.385.141;32434801;casadenazare.adm@gmail.com                        ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;11;CRISTAL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5088;43188036;5088 IEI VINDE A MIM AS CRIANCINHAS                     ;5088 VINDE A MIM AS CRIANCINHA;ESTR COSTA GAMA                                   ;719;BELÃ‰M VELHO         ;91787311;-301.196.196;-511.769.797;32452506;amparosc@bol.com.br                               ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5089;43185444;5089 EEI VÃ“ MARIA                                       ;5089 VÃ“ MARIA                 ;VILA ORFANOTROFIO II                              ;54;NONOAI              ;90840440;-300.865.126;-512.273.637;32660181;crechevomaria@gmail.com                           ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5091;43187803;5091 IEI MADRE BRIGIDA POSTORINO                        ;5091 MADRE BRIGIDA POSTORINO  ;BC FLORES VILA TRONCO II                          ;346;SANTA TEREZA        ;90843462;-300.772.184;-51.225.752;32666067;imaculatinaspoa@ig.com.br                         ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5097;43185258;5097 EEI PASSO A PASSO                                  ;5097 PASSO A PASSO            ;RUA  MORRO ALTO                                   ;485;ABERTA DOS MORROS   ;91751650;-301.366.918;-512.110.045;30849823;edina.avila@hotmail.com                           ;                                                                                                    ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5099;43201377;5099 EEI AMIGO SPINELLI                                 ;5099 AMIGO SPINELLI-ALDEIA DA ;R DONA PAULINA                                    ;700;TRISTEZA            ;91920030;-301.175.854;-51.246.815;32683313;contato@aldeiadafraternidade.org.br               ;                                                                                                    ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5100;43185240;5100 IEI ISABEL VIEIRA                                  ;5100 TIA ISABEL               ;RUA NOVA IPANEMA                                  ;34;HÃPICA              ;91755200;-301.532.525;-512.013.379;31105904;iceivi@bol.com.br                                 ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5102;43189083;5102 IEI RENASCER VILA AMERICA                          ;5102 RENASCER                 ;R ROBERTO FELIX BERTOI                            ;25;CAMAQUÃƒ             ;91910540;-301.012.431;-512.423.268;32417161;crecherenascer@bol.com.br                         ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5105;43188460;5105 EEI ANANDA MARGA RESTINGA VELHA                    ;5105 ANANDA MARGA RESTINGA VEL;R MANOEL FARIA DA ROSA PRIMO                      ;779;RESTINGA            ;91790770;-301.598.602;-511.402.469;32508180;restingavelha@amurt.org.br                        ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5106;43190529;5106 EEI NOVA SANTA RITA                                ;5106 NOVA SANTA RITA          ;R TOBAGO                                          ;570;RESTINGA            ;91790530;-301.589.231;-511.439.202;32581138;creche.s.rita@gmail.com                           ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5107;43185584;5107 EEI ARCO IRIS I                                    ;5107 ARCO IRIS I              ;R TOBAGO                                          ;1258;RESTINGA            ;91790530;-30.155.906;-511.372.846;32610170;acobreve@gmail.com                                ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5108;43185533;5108 EEI PADRE PEDRO LEONARDI I                         ;5108 PADRE PEDRO LEONARDI I   ;ESTR BARRO VERMELHO                               ;542;RESTINGA            ;91790100;-301.628.744;-511.454.685;32505008;padrepedroleonardi@yahoo.com.br                   ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5109;43188125;5109 EEI ANANDA MARGA RESTINGA NOVA 1                   ;5109 ANANDA MARGA REST NOVA 1 ;RUA ALAMEDA D                                     ;84;RESTINGA            ;91790610;-301.549.846;-51.136.894;30946660;restinganova1@amurt.org.br                        ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5110;43188745;5110 EEI ANANDA MARGA JUCA BATISTA                      ;5110 ANANDA MARGA JUCA BATISTA;AV JUCA BATISTA                                   ;6841;PONTA GROSSA        ;91778063;-301.747.344;-5.117.665;33122300;escola.bn@amurt.org.br                            ;                                                                                                    ;;;;6;CENTRO SUL/SUL;13;EXTREMO SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5111;43188150;5111 EEI ANANDA MARGA BARRO VERMELHO                    ;5111 ANANDA MARGA BARRO VERMEL;R JOSE DE ABREU FRAGA                             ;52;RESTINGA            ;91790095;-301.667.164;-511.462.713;32611753;barrovermelho@amurt.org.br                        ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5112;43190430;5112 EEI SANTA CATARINA DA RESTINGA                     ;5112 SANTA CATARINA DA RES    ;AV LUIZ FRANCISCO ZANELLA                         ;1001;RESTINGA            ;91790800;-301.620.111;-511.365.418;32662517;santacatarinadarestinga@yahoo.com.br              ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5113;43190677;5113 EEI  ANJINHO DA GUARDA                             ;5113 ANJINHO DA GUARDA        ;R DOMINGOS DE ABREU                               ;290;SARANDI             ;91120090;-29.988.703;-511.347.265;33645552;escinfantilanjinho@terra.com.br                   ;                                                                                                    ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5114;43188311;5114 EEI CAPELA NAVEGANTES                              ;5114 CAPELA NAVEGANTES        ;AV GUAIBA                                         ;3955;CRISTAL             ;91900420;-300.991.831;-5.126.444.497;32651955;adm31@cpij.org.br                                 ;                                                                                                    ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5115;43190723;5115 IEI SANTA ANITA                                    ;5115 SANTA ANITA              ;R MENEZES PAREDES                                 ;425;NONOAI              ;90830070;-300.884.957;-512.242.941;32427853;creche.santaanita@gmail.com                       ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5116;43190561;5116 IEI COLORINDO MEU DIA                              ;5116 COLORINDO MEU DIA        ;R JOSE LUIZ MARTINS COSTA                         ;1001;MÃRIO QUINTANA      ;91250330;-300.268.234;-510.983.652;33440043;escolinha_colorindomeudia@outlook.com             ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5117;43190545;5117 EEI NOSSA SENHORA APARECIDA LOT MARIANTE           ;5117 EEI NSA LOT MARIANTE     ;R HONDURAS                                        ;19;BELÃ‰M VELHO         ;91787302;-301.124.293;-511.529.632;32464002;secretariaamnsa2017@gmail.com                     ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5119;43191878;5119 EEI CRIANÃ‡A CIDADÃƒ                                 ;5119 CRIANÃ‡A CIDADA           ;AV ADELINO FERREIRA JARDIM                        ;280;RUBEM BERTA         ;91250310;-300.209.878;-511.045.111;33665476;fliliane67@hotmail.com                            ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5120;43200915;5120 EEI MEDIANEIRA NOSSO SONHO I                       ;5120 MEDIANEIRA               ;R JARY                                            ;119;PASSO DA AREIA      ;91350170;-300.129.724;-511.697.539;32374877;escolanossosonho1@yahoo.com.br                    ;                                                                                                    ;;;;2;SARANDI/NORTE;2;NOROESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5121;43188214;5121 IEI NSA SRA APARECIDA IPANEMA                      ;5121 N SEN APARECIDA IPANEMA  ;AV TRAMANDAI                                      ;395;IPANEMA             ;91760050;-301.342.703;-512.298.776;33776391;instituicaoaparecida@gmail.com                    ;                                                                                                    ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5123;43204635;5123 EEI GOTINHAS DE AMOR                               ;5123 GOTINHAS DE AMOR         ;RUA DRA VERA GLUSMAN KNIJNIK                      ;40;VILA CONCEIÃ‡ÃƒO      ;91920073;-301.209.063;-512.536.194;32223860;escolagotinhasdeamor@gmail.com                    ;                                                                                                    ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5124;43204660;5124 EEI ANTONIO GIANELLI - LOT CAVALHADA               ;5124 ANTONIO GIANELLI - LOT CA;R MONSENHOR RUBEN NEIS                            ;731;CAVALHADA           ;91920000;-301.171.493;-512.310.059;32479194;centrosocialagianelli@gmail.com;;                  ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM
2022-01-01 04:20:54.753;PRIVADO;NI;5127;43204651;5127 EEI VILA GAÃšCHA                                    ;5127 VILA GAÃšCHA              ;R DONA MARIA                                      ;50;SANTA TEREZA        ;90850280;-300.714.371;-512.326.802;32230469;adm37@cpij.org.br                                 ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5128;43201237;5128 IEI TIA HELENA                                     ;5128 TIA HELENA               ;R CRISTAL DA PAZ                                  ;27;MARIO QUINTANA      ;91270844;-300.343.658;-511.204.824;33875514;instituicaotiahelena@hotmail.com                  ;                                                                                                    ;;;;3;BOM JESUS/LESTE;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5129;43206220;5129 IEI RENOVAR DA ESPERANÃ‡A II                        ;5129 RENOVAR DA ESPERANÃ‡A II  ;RUA 7153                                          ;100;RESTINGA            ;90001970;-301.463.368;-511.274.484;32417262;renovardaesperanca@hotmail.com                    ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5130;43201288;5130 IEI TECNOBABY                                      ;5130 TECNOBABY                ;R MARIA TRINDADE                                  ;115;FARRAPOS            ;90250275;-299.795.098;-511.968.993;33747553;amovitec111@gmail.com                             ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5131;43201156;5131 IEI SÃƒO VICENTE DE PAULO                           ;5131 SAO VICENTE DE PAULO     ;AV PRESIDENTE FRANKLIN ROOSEVELT                  ;910;SÃƒO GERALDO         ;90230002;-300.077.609;-512.029.904;33437500;centroedusaovicente@gmail.com                     ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5132;43188222;5132 EEI ANANDA MARGA RESTINGA NOVA 2                   ;5132 ANANDA MARGA REST NOVA II;ACESSO O                                          ;2051;RESTINGA            ;91792260;-301.549.219;-511.414.667;30946600;restinganova2@amurt.org.br                        ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5133;43191894;5133 EEI AMOVIR                                         ;5133 AMOVIR                   ;R ENG OSCAR DE OLIVEIRA RAMOS                     ;1411;RESTINGA            ;91790050;-301.494.496;-511.452.138;32489906;escolainfantilamovir@gmail.com                    ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5134;43208312;5134 EEI PÃ‰ DE PILÃƒO                                    ;5134 PÃ‰ DE PILÃƒO              ;R SEISCENTOS NOVENTA OITO                         ;104;FARRAPOS            ;90250596;-299.764.318;-511.971.843;33434102;educabueno@yahoo.com.br                           ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5135;43208185;5135 EEI ANTONIO GIANELLI                               ;5135 ANTONIO GIANELLI         ;RUA B AFRICA DO SUL                               ;7;BELÃ‰M VELHO         ;91787351;-301.161.468;-511.517.398;32452955;centrosocialagianelli@gmail.com                   ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5136;43207715;5136 IEI UNIÃƒO ESPERANÃ‡A                                ;5136 UNIÃƒO ESPERANÃ‡A          ;RUA AMERICANA                                     ;90;BELÃ‰M VELHO         ;91787380;-301.130.301;-51.166.786;32660947;escolauniaoesperanca@gmail.com                    ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5138;43211399;5138 IEI BRINCANDO E APRENDENDO                         ;5138 BRINCANDO E APRENDENDO   ;R MONSENHOR SEVERINO BRUN                         ;65;FARRAPOS            ;90245308;-299.878.149;-511.970.952;33431791;brincando.aprendendo@outlook.com.br               ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5139;43211100;5139 IEI ACOMPAR NUCLEO III                             ;5139 ACOMPAR III              ;RUA JOAO PARIS                                    ;1107;SARANDI             ;91160440;-29.988.499;-511.004.217;33673098;acomparn3@yahoo.com.br                            ;                                                                                                    ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5140;43211453;5140 EEI JESUS MENINO                                   ;5140 JESUS MENINO             ;RUA C                                             ;4;RESTINGA            ;91790110;-301.522.173;-511.346.763;32575279;adm19@cpij.org.br                                 ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5141;43211119;5141 EEI ABRASCE LOTEAMENTO PAMPA                       ;5141 ABRASCE PAMPA            ;R VEREADOR ELOY MARTINS                           ;103;FARRAPOS            ;90250264;-299.802.828;-511.986.998;33371917;adm.pampa@abrascerestauracao.org                  ;                                                                                                    ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÃ/NAVEGANTES;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5142;43209254;5142 IEI CRESCER COM LAZER                              ;5142 CRESCER COM LAZER TIMBAUV;AV IRMAO FAUSTINO JOAO                            ;59;RUBEM BERTA         ;91250690;-300.213.495;-510.940.974;33406253;crescercomlazer1996@hotmail.com                   ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5145;43211330;5145 IEI  PRINCESA ISABEL                               ;5145 PRINCESA ISABEL          ;AV JOAO PESSOA                                    ;2301;AZENHA              ;90040001;-300.510.306;-512.109.004;999634558;verapoa@terra.com.br                              ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5146;43211216;5146 EEI CHACRINHA                                      ;5146 CHACRINHA                ;R HORTENCIO MACHADO DE LIMA                       ;48;RESTINGA            ;91790620;-301.665.004;-511.419.456;32412735;escolachacrinha@hotmail.com                       ;                                                                                                    ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
